Province,Employer,Address,Positions,Stream,NOC 2011,NOC Name,Incorporated Status,Approved LMIA,Latitude,Longitude
Newfoundland and Labrador,Quinlan Brothers Ltd.,"Bay de Verde, NL A0A 1E0",125,Low Wage,9463,Fish and seafood plant workers,Unknown,1,48.086656,-52.894291
Newfoundland and Labrador,Quin-Sea Fisheries,"St. John's, NL A1B 4B4",70,Low Wage,9618,Labourers in fish and seafood processing,Unknown,2,47.558051,-52.741126
Newfoundland and Labrador,Sunnyslope Foods Inc,"Torbay, NL A1K 1G3",1,Low Wage,6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1,47.646658,-52.770851
Newfoundland and Labrador,TORBAY FUN FOODS LTD,"ST. JOHN'S, NL A1A 5B2",1,Low Wage,6322,Cooks,Unknown,1,47.595159,-52.708363
Newfoundland and Labrador,TORBAY FUN FOODS LTD,"ST. JOHN'S, NL A1A 5B2",2,Low Wage,6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1,47.595159,-52.708363
Newfoundland and Labrador,Yellow Belly Brewery Ltd.,"St. John's, NL A1C 5J9",12,Low Wage,6322,Cooks,Unknown,1,47.506573,-52.78193
Newfoundland and Labrador,Kent Fudge,"Grand Falls-Windsor, NL A2A 2J7",1,Primary Agriculture,8431,General farm workers,Unknown,1,48.948016,-55.676478
Newfoundland and Labrador,Lester's Farm Market,"St. John's, NL A1E 6J4",9,Primary Agriculture,8431,General farm workers,Unknown,1,47.5204756,-52.766562
Newfoundland and Labrador,New World Dairy Inc,"St. David's, NL A0N 1X0",10,Primary Agriculture,8431,General farm workers,Unknown,1,48.160518,-58.815081
Newfoundland and Labrador,Ocean View Farm,"Bay Bulls, NL A0A 1C0",2,Primary Agriculture,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1,47.403988,-52.79987
Newfoundland and Labrador,North Star Payroll,"St. John's, NL A1A 1B3",1,Global Talent Stream,2173,Software engineers and designers,Unknown,1,47.5727766,-52.6937633
Prince Edward Island,Core-life Construction Company Ltd,"Montague, PE C0A 1R0",1,High Wage,7271,Carpenters,Unknown,1,46.1637,-62.64674
Prince Edward Island,Seafood Express (PEI) Limited,"Charlottetown, PE C1E 3M9",14,High Wage,7511,Transport truck drivers,Unknown,1,46.2820365,-63.1476441
Prince Edward Island,101775 PEI Inc.,"Charlottetown, PE C1A 4B1",1,Low Wage,6322,Cooks,Unknown,1,46.233243,-63.12659
Prince Edward Island,101872P.E.I. INC,"Margate, PE C0B 1M0",1,Low Wage,4412,"Home support workers, housekeepers and related occupations",Unknown,1,46.43789,-63.63458
Prince Edward Island,ACADIAN SUPREME INC.,"Wellington, PE C0B 2E0",30,Low Wage,9463,Fish and seafood plant workers,Unknown,1,46.450806,-63.99892
Prince Edward Island,ADEEM Management Inc,"Charlottetown, PE C1A 0C9",1,Low Wage,6311,Food service supervisors,Unknown,1,46.247894,-63.120275
Prince Edward Island,ADEEM Management Inc,"Charlottetown, PE C1A 0C9",1,Low Wage,6322,Cooks,Unknown,1,46.247894,-63.120275
Prince Edward Island,AG Vest Inc,"Kensington, PE C0B 1M0",1,Low Wage,7271,Carpenters,Unknown,1,46.43789,-63.63458
Prince Edward Island,AgraWest Foods Ltd,"SOURIS, PE C0A 2B0",12,Low Wage,9617,"Labourers in food, beverage and associated products processing",Unknown,1,46.354047,-62.25215
Prince Edward Island,BEACH POINT PROCESSING COMPANY,"Beach Point, PE C0A 1V0",130,Low Wage,9463,Fish and seafood plant workers,Unknown,2,46.002798,-62.519557
Prince Edward Island,Belle River Enterprises Ltd,"Belle River, PE C0A 1B0",12,Low Wage,9463,Fish and seafood plant workers,Unknown,1,45.9791603088379,-62.8373565673828
Prince Edward Island,Bombay Cuisine Inc,"Charlottetown, PE C1A 4M8",1,Low Wage,6322,Cooks,Unknown,1,46.2419168,-63.132249
Prince Edward Island,Cedar Foods (2010) Limited Cedar's Eatery,"Charlottetown, PE C1A 4L1",1,Low Wage,6322,Cooks,Unknown,1,46.235994,-63.12763
Prince Edward Island,Charlottetown Fresh Casual Restaurants Inc.,"Charlottetown, PE C1A 4M9",2,Low Wage,0631,Restaurant and food service managers,Unknown,1,46.24286,-63.1328575
Prince Edward Island,D.L. MCQUAID HOLDINGS SUMMERSIDE INC.,"SUMMERSIDE, PE C1N 4P7",1,Low Wage,6611,Cashiers,Unknown,1,46.413383,-63.78163
Prince Edward Island,D.L. MCQUAID HOLDINGS SUMMERSIDE INC.,"SUMMERSIDE, PE C1N 4P7",2,Low Wage,6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1,46.413383,-63.78163
Prince Edward Island,North Lake Fisheries (2013) Inc.,"Elmira, PE C0A 1K0",100,Low Wage,9463,Fish and seafood plant workers,Unknown,2,46.449397,-62.123169
Prince Edward Island,Piccottcare Familia Services Inc.,"Charlottetown, PE C1A 0E3",3,Low Wage,6731,Light duty cleaners,Unknown,2,46.2365989685059,-63.1281394958496
Prince Edward Island,"Quality Inn & Suites, Summerside","SUMMERSIDE, PE C1N 4H7",2,Low Wage,6731,Light duty cleaners,Unknown,1,46.40051,-63.75249
Prince Edward Island,Royal Star Foods Ltd,"Tignish, PE C0B 2B0",90,Low Wage,9463,Fish and seafood plant workers,Unknown,1,46.9756355285645,-64.0738525390625
Prince Edward Island,Seafood 2000 Ltd.,"Georgetown, PE C0A 1L0",86,Low Wage,9463,Fish and seafood plant workers,Unknown,1,46.185653,-62.522954
Prince Edward Island,SOURIS THAI FOOD TAKE OUT & RESTAURANT,"SOURIS, PE C0A 2B0",1,Low Wage,6322,Cooks,Unknown,1,46.354047,-62.25215
Prince Edward Island,100556 P.E.I. INC. G W.& R Visser Farms,"Vernon Bridge, PE C0A 2E0",4,Primary Agriculture,8431,General farm workers,Unknown,1,46.179,-62.884
Prince Edward Island,14188977 Canada Inc.,"Murray River, PE C0A  1W",2,Primary Agriculture,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",Corporation,1,,
Prince Edward Island,14188977 Canada Inc.,"Murray River, PE C0A  1W",16,Primary Agriculture,8431,General farm workers,Corporation,1,,
Prince Edward Island,Atlantic Grown Organics Inc,"Spring Valley, PE C0B 1M0",2,Primary Agriculture,0822,Managers in horticulture,Unknown,1,46.43789,-63.63458
Prince Edward Island,Atlantic Grown Organics Inc,"Spring Valley, PE C0B 1M0",2,Primary Agriculture,8255,"Contractors and supervisors, landscaping, grounds maintenance and horticulture services",Unknown,1,46.43789,-63.63458
Prince Edward Island,Atlantic Grown Organics Inc,"Spring Valley, PE C0B 1M0",8,Primary Agriculture,8432,Nursery and greenhouse workers,Unknown,1,46.43789,-63.63458
Prince Edward Island,Brookfield Gardens Inc,"Brookfield, PE C0A 1Y0",6,Primary Agriculture,8431,General farm workers,Unknown,1,46.203797,-63.266232
Prince Edward Island,Carruthers Farms Ltd,"Hamilton, PE C0B 1M0",3,Primary Agriculture,8431,General farm workers,Unknown,1,46.43789,-63.63458
Prince Edward Island,Eastern Exporters Limited,"SOURIS, PE C0A 2B0",2,Primary Agriculture,8431,General farm workers,Unknown,1,46.354047,-62.25215
Prince Edward Island,FORTUNE BRIDGE FARMS,"SOURIS, PE C0A 2B0",3,Primary Agriculture,8611,Harvesting labourers,Unknown,1,46.354047,-62.25215
Prince Edward Island,Havenlee Farms Inc.,"Summerside, PE C1N 4J9",2,Primary Agriculture,8431,General farm workers,Unknown,1,46.39208,-63.740224
Prince Edward Island,Mackenzie Produce,"Stratford, PE C1B 2R7",10,Primary Agriculture,8431,General farm workers,Unknown,2,46.216002,-63.053993
Prince Edward Island,McCardle Bros,"Kinkora, PE C0B 1N0",7,Primary Agriculture,8431,General farm workers,Unknown,2,46.344061,-63.548072
Prince Edward Island,Morley C. Wood and Sons Inc.,"Albany, PE C0B 1A0",2,Primary Agriculture,8431,General farm workers,Unknown,1,46.318197,-63.558561
Prince Edward Island,Nobra Holsteins Inc.,"Irishtown, PE C0B 1M0",3,Primary Agriculture,8431,General farm workers,Unknown,1,46.43789,-63.63458
Prince Edward Island,Verdant LLC,"Cardigan, PE C0A 1G0",4,Primary Agriculture,8431,General farm workers,Unknown,1,46.23224,-62.6332767
Prince Edward Island,Victoria Potato Farm Inc.,"Crapaud, PE C0A 1J0",5,Primary Agriculture,8431,General farm workers,Unknown,1,46.24001,-63.50021
Prince Edward Island,Iron Fox Games Inc.,"Charlottetown, PE C1C 1R4",1,Global Talent Stream,5131,"Producers, directors, choreographers and related occupations",Corporation,1,46.258585,-63.135649
Prince Edward Island,Tethys Aquaculture Canada Inc.,"SOURIS, PE C0A 2B0",1,Global Talent Stream,2121,Biologists and related scientists,Unknown,1,46.354047,-62.25215
Nova Scotia,3094037 Nova Scotia Limited,"Bedford, NS B4A 3Y4",1,High Wage,6321,Chefs,Unknown,1,44.733105,-63.655979
Nova Scotia,3287666 Nova Scotia Limited,"Halifax, NS B3H 4M2",1,High Wage,6211,Retail sales supervisors,Unknown,1,44.6379296,-63.5739496
Nova Scotia,3287893 Nova Scotia Limited,"HALIFAX, NS B3J 0J1",1,High Wage,1311,Accounting technicians and bookkeepers,Unknown,1,44.6410581,-63.5791516
Nova Scotia,3311051 Nova Scotia Ltd.,"HALIFAX, NS B3J 2G7",1,High Wage,1121,Human resources professionals,Unknown,1,44.649349,-63.578146
Nova Scotia,3316491 Nova Scotia Limited,"Halifax, NS B3J 1Z4",1,High Wage,1221,Administrative officers,Unknown,1,44.644785,-63.572806
Nova Scotia,4344953 NOVA SCOTIA LIMITED,"Hammonds Plains, NS B4B 0A6",1,High Wage,1241,Administrative assistants,Unknown,1,44.734087,-63.800164
Nova Scotia,Adda Indian Eatery INC.,"Halifax, NS B3J 3M7",1,High Wage,0631,Restaurant and food service managers,Unknown,1,44.642749,-63.577974
Nova Scotia,Amherst Pizza & Donair,"Amherst, NS B4X 2H2",2,High Wage,6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1,,
Nova Scotia,ATLANTIC GATEWAY NETWORK INC.,"HALIFAX, NS B3M 0P1",2,High Wage,5122,Editors,Unknown,1,44.7038227,-63.70461
Nova Scotia,Axis Specialty Canada Services ULC,"Halifax, NS B3J 0E8",1,High Wage,2173,Software engineers and designers,Corporation,1,44.6459292,-63.5749077
Nova Scotia,Beaver Creek Winnery Limited,"Lawrencetown, NS B0S 1M0",1,High Wage,1311,Accounting technicians and bookkeepers,Unknown,1,44.891613,-65.06213
Nova Scotia,Bluewater Recycling Inc,"Bedford, NS B4B 1G8",1,High Wage,1524,Purchasing and inventory control workers,Unknown,1,44.72527,-63.707878
Nova Scotia,Butterfield Support Services (Halifax) Limited,"Halifax, NS B3J 3M8",1,High Wage,2171,Information systems analysts and consultants,Corporation,1,44.647395,-63.5727
Nova Scotia,Captain Atlantic International Trade Co. Ltd.,"Shag Harbour,, NS B0W 3B0",1,High Wage,7305,"Supervisors, motor transport and other ground transit operators",Unknown,1,43.506114,-65.718791
Nova Scotia,CHAPMAN AUTO BODY LTD.,"HALIFAX, NS B3K 4C2",4,High Wage,7322,Motor vehicle body repairers,Unknown,2,44.6536405,-63.591112
Nova Scotia,Comfort Orthotics & Podiatry Clinic Inc.,"Bedford, NS B4A 3Y4",1,High Wage,3125,Other professional occupations in health diagnosing and treating,Unknown,1,44.733105,-63.655979
Nova Scotia,Darim Masonry LTD,"Bedford, NS B4A 2T6",3,High Wage,7281,Bricklayers,Unknown,1,44.740514,-63.643107
Nova Scotia,DOCMATION CANADA ULC,"Halifax, NS B3M 2L8",1,High Wage,1121,Human resources professionals,Unknown,1,44.693973,-63.660842
Nova Scotia,Elements Metal Roof,"WILLIAMSWOOD, NS B3V 1N9",1,High Wage,7291,Roofers and shinglers,Unknown,1,44.529731,-63.645201
Nova Scotia,Fares & Co. Development Inc.,"Dartmouth, NS B2Y 0B4",1,High Wage,7204,"Contractors and supervisors, carpentry trades",Unknown,1,44.6666959,-63.547167
Nova Scotia,Fares & Co. Development Inc.,"Dartmouth, NS B2Y 0B4",12,High Wage,7271,Carpenters,Unknown,2,44.6666959,-63.547167
Nova Scotia,Fares & Co. Development Inc.,"Dartmouth, NS B2Y 0B4",1,High Wage,7371,Crane operators,Unknown,1,44.6666959,-63.547167
Nova Scotia,Halifax Tower Hotel Ltd.,"Halifax, NS B3S 1A2",2,High Wage,6525,Hotel front desk clerks,Unknown,1,44.645251,-63.667365
Nova Scotia,Hold Settlement Service Ltd.,"Halifax, NS B3N 2C4",1,High Wage,1241,Administrative assistants,Unknown,1,44.658949,-63.632787
Nova Scotia,Independent Fisheries Limited,"Sable River, NS B0T 1V0",1,High Wage,1215,"Supervisors, supply chain, tracking and scheduling co",Unknown,1,43.834296,-65.058189
Nova Scotia,Innovasea Marine Systems Canada Inc.,"Bedford, NS B4B 0L9",1,High Wage,0823,Managers in aquaculture,Unknown,1,44.734231,-63.748855
Nova Scotia,Installed Glazing Ltd,"Elmsdale, NS B2S 1A4",4,High Wage,7292,Glaziers,Unknown,1,44.96518,-63.50864
Nova Scotia,Irving Shipbuilding Inc,"Halifax, NS B3K 5M7",2,High Wage,0911,Manufacturing managers,Unknown,2,44.66274,-63.590281
Nova Scotia,Irving Shipbuilding Inc,"Halifax, NS B3K 5M7",2,High Wage,1122,Professional occupations in business management consulting,Unknown,2,44.66274,-63.590281
Nova Scotia,Irving Shipbuilding Inc,"Halifax, NS B3K 5M7",3,High Wage,7242,Industrial electricians,Unknown,1,44.66274,-63.590281
Nova Scotia,Irving Shipbuilding Inc,"Halifax, NS B3K 5M7",4,High Wage,7294,Painters and decorators (except interior decorators),Unknown,1,44.66274,-63.590281
Nova Scotia,Irving Shipbuilding Inc,"Halifax, NS B3K 5M7",3,High Wage,9536,"Industrial painters, coaters and metal finishing process operators",Unknown,1,44.66274,-63.590281
Nova Scotia,Keltic Motors (1978) Limited,"Antigonish, NS B2G 2N8",1,High Wage,0621,Retail and wholesale trade managers,Unknown,1,45.629034,-61.987118
Nova Scotia,Kind Edu Limited,"BEDFORD, NS B4B 2E6",1,High Wage,1241,Administrative assistants,Unknown,1,44.7078571,-63.704372
Nova Scotia,LA CIE MATÉRIAUX DE CONSTRUCTION BP CANADA,"Halifax, NS B3J  0J",1,High Wage,7311,Construction millwrights and industrial mechanics,Corporation,1,,
Nova Scotia,NORTHSTAR TRANSPORT INC,"Dartmouth, NS B3B 1W2",1,High Wage,0016,Senior managers ,Unknown,1,44.698469,-63.580528
Nova Scotia,NORTHSTAR TRANSPORT INC,"Dartmouth, NS B3B 1W2",2,High Wage,1221,Administrative officers,Unknown,1,44.698469,-63.580528
Nova Scotia,P&R IMMIGRATION & RECRUITMENT (NS) INC.,"Dartmouth, NS B3A 4S5",1,High Wage,1221,Administrative officers,Unknown,1,44.6683859,-63.5747546
Nova Scotia,Quality Blasting & Coating Limited,"Dartmouth, NS B2Y 4W6",10,High Wage,9536,"Industrial painters, coaters and metal finishing process operators",Unknown,1,44.6562,-63.539046
Nova Scotia,Ravina Transport Inc.,"Dartmouth, NS B3B 1L7",1,High Wage,1221,Administrative officers,Unknown,1,44.711038,-63.626674
Nova Scotia,Smile House Lab Inc.,"Truro, NS B2N 5A5",2,High Wage,3223,"Dental technologists, technicians and laboratory assistants",Unknown,2,45.350828,-63.293713
Nova Scotia,Sobeys Capital Incorporée,"Stellarton, NS B0K 1S0",1,High Wage,6222,Retail and wholesale buyers,Unknown,1,45.5583249,-62.6623249
Nova Scotia,Sobeys Capital Incorporée,"Stellarton, NS B0K 1S0",6,High Wage,7511,Transport truck drivers,Unknown,1,45.5583249,-62.6623249
Nova Scotia,SOI Trade Inc.,"Bedford, NS B4A 1Z6",1,High Wage,7271,Carpenters,Unknown,1,44.72977,-63.664366
Nova Scotia,VCAN Invesments Inc.,"BEDFORD, NS B4A 1E6",1,High Wage,1241,Administrative assistants,Unknown,1,44.731599,-63.657959
Nova Scotia,Verschuren Centre,"Sydney, NS B1M 1A2",1,High Wage,2112,Chemists,Non-Profit Organization,1,46.1655609,-60.106085
Nova Scotia,3024965 Nova Scotia Ltd,"Greenfield, NS B0T 1E0",1,Low Wage,6211,Retail sales supervisors,Unknown,1,44.197688,-64.946547
Nova Scotia,3099794 Nova Scotia Ltd.,"Enfield, NS B2T 1C8",2,Low Wage,6731,Light duty cleaners,Unknown,1,44.939685,-63.534989
Nova Scotia,3104568 Nova Scotia Limited,"L'Ardoise, NS B0E 1W0",10,Low Wage,9463,Fish and seafood plant workers,Unknown,1,45.580256,-60.736738
Nova Scotia,3211412 Nova Scotia Limited,"Millbrook, NS B6L 1W1",1,Low Wage,6211,Retail sales supervisors,Unknown,1,45.3343269,-63.3043769
Nova Scotia,3286710 Nova Scotia Limited,"Chester, NS B0J 1J0",1,Low Wage,6311,Food service supervisors,Unknown,1,44.560562,-64.225079
Nova Scotia,3287893 Nova Scotia Limited,"HALIFAX, NS B3J 0J1",1,Low Wage,6322,Cooks,Unknown,1,44.6410581,-63.5791516
Nova Scotia,3296210 NOVA SCOTIA LIMITED,"TIMBERLEA, NS B3T 0J1",1,Low Wage,6322,Cooks,Unknown,1,44.6409757,-63.7179161
Nova Scotia,3317019 Nova Scotia limited,"Bridgewater, NS B4V 3T2",1,Low Wage,0631,Restaurant and food service managers,Unknown,1,44.380319,-64.518248
Nova Scotia,3317386 Nova Scotia Limited,"Truro, NS B2N 5B6",3,Low Wage,6322,Cooks,Unknown,2,45.366338,-63.299163
Nova Scotia,3317386 Nova Scotia Limited,"Truro, NS B2N 5B6",1,Low Wage,6731,Light duty cleaners,Unknown,1,45.366338,-63.299163
Nova Scotia,3319720 Nova Scotia Limited,"Sydney, NS B1S 1C6",1,Low Wage,6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1,46.11058,-60.220682
Nova Scotia,3320715NS LTD,"dartmouth, NS B2Y 2N7",1,Low Wage,6322,Cooks,Unknown,1,44.664575,-63.568568
Nova Scotia,3322016 Nova Scotia limited,"Bridgewater, NS B4V 1A9",1,Low Wage,6322,Cooks,Unknown,1,44.374803,-64.514661
Nova Scotia,3323091 Nova Scotia Ltd.,"Truro, NS B2N 4Z6",5,Low Wage,6731,Light duty cleaners,Unknown,1,45.359649,-63.290421
Nova Scotia,3324671 Nova Scotia Limited,"Bedford, NS B4A 0C9",2,Low Wage,6322,Cooks,Unknown,1,44.703998,-63.679207
Nova Scotia,3327191 Nova Scotia Limited,"Upper Tantallon, NS B3Z 1E2",1,Low Wage,6322,Cooks,Unknown,1,44.6879635,-63.8757104
Nova Scotia,3330035 Nova Scotia limited.,"Stellarton, NS B0K 1S0",1,Low Wage,1311,Accounting technicians and bookkeepers,Unknown,1,45.5583249,-62.6623249
Nova Scotia,3330035 Nova Scotia limited.,"Stellarton, NS B0K 1S0",2,Low Wage,6211,Retail sales supervisors,Unknown,1,45.5583249,-62.6623249
Nova Scotia,3331445 Nova Scotia Limited,"Halifax, NS B3M 3W8",1,Low Wage,6311,Food service supervisors,Unknown,1,44.673279,-63.664255
Nova Scotia,3332859 Nova Scotia Limited,"Bridgewater, NS B4V 1V8",1,Low Wage,6311,Food service supervisors,Unknown,1,44.37524,-64.532495
Nova Scotia,3334892 NOVA SCOTIA LIMITED,"BEDFORD, NS B4B 2E6",1,Low Wage,6311,Food service supervisors,Unknown,1,44.7078571,-63.704372
Nova Scotia,3334989 NOVA SCOTIA LIMITED,"Lower Sackville, NS B4C 2S8",1,Low Wage,0631,Restaurant and food service managers,Unknown,1,44.751271,-63.66367
Nova Scotia,3334989 NOVA SCOTIA LIMITED,"Lower Sackville, NS B4C 2S8",2,Low Wage,6322,Cooks,Unknown,1,44.751271,-63.66367
Nova Scotia,3341007 Nova Scotia Limited,"Halifax, NS B3N 2S7",1,Low Wage,6322,Cooks,Unknown,1,44.654115,-63.631677
Nova Scotia,4344953 NOVA SCOTIA LIMITED,"Hammonds Plains, NS B4B 0A6",1,Low Wage,6322,Cooks,Unknown,1,44.734087,-63.800164
Nova Scotia,A and N Pizzeria Incorporated,"New Minas, NS B4N 3E9",1,Low Wage,6322,Cooks,Unknown,1,45.0678192,-64.4444585
Nova Scotia,A. AucoinBakery Ltd,"Cheticamp, NS B0E 1H0",1,Low Wage,6211,Retail sales supervisors,Unknown,1,46.506849,-61.025641
Nova Scotia,Able Infrastructure Inc,"Dartmouth, NS B3B 1N6",1,Low Wage,1215,"Supervisors, supply chain, tracking and scheduling co",Unknown,1,44.708451,-63.60138
Nova Scotia,Adcor Marketing Limited,"yarmouth, NS B5A 2T6",2,Low Wage,6311,Food service supervisors,Unknown,2,43.8441038,-66.1070988
Nova Scotia,ANDO SALON & LASER LTD.,"Halifax, NS B3M 3Y7",1,Low Wage,6316,Other services supervisors,Unknown,1,44.66328,-63.653935
Nova Scotia,ANDO SALON & LASER LTD.,"Halifax, NS B3M 3Y7",1,Low Wage,6341,Hairstylists and barbers,Unknown,1,44.66328,-63.653935
Nova Scotia,Aquashell Holdings Company,"Wallace, NS B0K 1Y0",54,Low Wage,9463,Fish and seafood plant workers,Unknown,2,45.79188,-63.520605
Nova Scotia,Arjenam foods ltd.,"Digby, NS B0V 1A0",4,Low Wage,6311,Food service supervisors,Unknown,3,44.536344,-65.84642
Nova Scotia,Arjenam foods ltd.,"Digby, NS B0V 1A0",8,Low Wage,6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,2,44.536344,-65.84642
Nova Scotia,Atlantic Oriental Wholesale (AOW) Incorporated.,"Upper Port la Tour, NS B0W 3N0",3,Low Wage,9463,Fish and seafood plant workers,Unknown,1,43.512731,-65.382133
Nova Scotia,ATLANTIC QUALITY PAINTING AND MAINTENANCE SERVICES LTD.,"Halifax, NS B3T 1H1",1,Low Wage,6315,Cleaning supervisors,Unknown,1,44.6573091,-63.736291
Nova Scotia,Birch Street Seafoods Ltd.,"Digby, NS B0V 1A0",2,Low Wage,9463,Fish and seafood plant workers,Unknown,1,44.536344,-65.84642
Nova Scotia,BOMBAY BISTRO PIZZA & RESTAURANT,"HALIFAX, NS B3M 0N7",1,Low Wage,6322,Cooks,Unknown,1,44.6765088,-63.6603502
Nova Scotia,Brass Rail Family Restaurant Limited,"Cole Harbour, NS B2V 1E7",1,Low Wage,6322,Cooks,Unknown,1,44.671402,-63.494685
Nova Scotia,Caissieco Enterprises,"Cole Harbour, NS B2W 6E4",1,Low Wage,6211,Retail sales supervisors,Unknown,1,44.674969,-63.491385
Nova Scotia,Captain Atlantic International Trade Co. Ltd.,"Shag Harbour,, NS B0W 3B0",6,Low Wage,9463,Fish and seafood plant workers,Unknown,1,43.506114,-65.718791
Nova Scotia,Care and Fun Childcare limited,"Halifax, NS B3M 3V3",1,Low Wage,4214,Early childhood educators and assistants,Unknown,1,44.652589,-63.650147
Nova Scotia,D2D Restaurant Inc,"Truro, NS B2N 1G7",1,Low Wage,6311,Food service supervisors,Unknown,1,45.36487,-63.279077
Nova Scotia,Dartmouth Crossing Hotel II Limited Partnership,"Dartmouth, NS B3B 0N4",8,Low Wage,6731,Light duty cleaners,Unknown,1,44.706939,-63.5629342
Nova Scotia,DC Ventures Inc.,"Dartmouth, NS B2W 3E6",5,Low Wage,6311,Food service supervisors,Unknown,3,44.68081,-63.539707
Nova Scotia,Deep Cove Aqua Farms Limited,"Blandford, NS B0J 1T0",6,Low Wage,9618,Labourers in fish and seafood processing,Unknown,1,44.643217,-64.05186
