Province,Employer,Address,Positions,Stream,NOC 2011,NOC Name,Latitude,Longitude
Nova Scotia,Petit de Grat Packers Ltd.,"Arichat, NS B0E 1A0",4,Low Wage,9463,Fish and seafood plant workers,45.514793,-60.966046
Nova Scotia,Riverside Lobster International Inc.,"Meteghan River, NS B0W 2L0",17,Low Wage,9463,Fish and seafood plant workers,44.221552,-66.119502
Nova Scotia,The Growing Place:  Early Education Centre Ltd.,"DARTMOUTH, NS B2W 2S7",4,Low Wage,4214,Early childhood educators and assistants,44.6731965,-63.5301455
Nova Scotia,Wolfville Nursing Homes Ltd,"Wolfville, NS B4P 1E9",5,Low Wage,3413,"Nurse aides, orderlies and patient service associates",45.091737,-64.35987
Nova Scotia,3226198 Nova Scotia Ltd,"Centreville, NS B0P 1J0",115,3226198 Nova Scotia Ltd,8431,General farm workers,45.195976,-64.680474
Nova Scotia,Apple Lane Farm Inc,"MORRISTOWN, NS B0P 1E0",8,Primary Agriculture,8611,Harvesting labourers,45.090922,-64.823309
Nova Scotia,Apples and Spice Orchard,"Waterville, NS B0P 1V0",6,Primary Agriculture,8431,General farm workers,45.1708349,-64.7669826
Nova Scotia,Barteaux Farms Ltd.,"MOSCHELLE, NS B0S 1A0",6,Primary Agriculture,8431,General farm workers,44.74364,-65.51801
Nova Scotia,Blue Ridge Farm,"Grafton, NS B0P 1V0",2,Primary Agriculture,8431,General farm workers,45.1708349,-64.7669826
Nova Scotia,Bolivar Farms / Wayne Bolivar,"Baker Settlement, NS B4V 7J3",5,Primary Agriculture,8432,Nursery and greenhouse workers,44.37149,-64.520627
Nova Scotia,Bragg Lumber Company Limited,"COLLINGWOOD, NS B0M 1E0",5,Primary Agriculture,8431,General farm workers,45.636927,-63.77345
Nova Scotia,Craig Nichols Farms,"Aylesford, NS B0P 1C0",27,Primary Agriculture,8431,General farm workers,45.066995,-64.800737
Nova Scotia,Crisp Growers Inc.,"Berwick, NS B0P 1E0",18,Primary Agriculture,8431,General farm workers,45.090922,-64.823309
Nova Scotia,Curtmar Farms Ltd,"Stewiacke, NS B0N 2J0",2,Primary Agriculture,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",45.1884755,-63.3253614
Nova Scotia,den Haan Enterprises Ltd,"LAWRENCETOWN, NS B0S 1M0",5,Primary Agriculture,8432,Nursery and greenhouse workers,44.891613,-65.06213
Nova Scotia,Elmridge Farm (2003) Ltd,"Centreville, NS B0P 1J0",3,Primary Agriculture,8431,General farm workers,45.195976,-64.680474
Nova Scotia,Evangeline Orchards Limited,"PORT WILLIAMS, NS B0P 1T0",3,Primary Agriculture,8431,General farm workers,45.159695,-64.362715
Nova Scotia,Fuller Brothers Farm Inc.,"Avonport, NS B0P 1B0",12,Primary Agriculture,8431,General farm workers,45.095693,-64.227973
Nova Scotia,G & C Hughes Enterprises Ltd,"New Ross, NS B0J 2M0",20,Primary Agriculture,8432,Nursery and greenhouse workers,44.7657928466797,-64.4158172607422
Nova Scotia,Gouchers Farm and Market Ltd.,"KINGSTON, NS B0P 1R0",4,Primary Agriculture,8431,General farm workers,45.074551,-64.720682
Nova Scotia,High Point Orchards Ltd.,"Kentville, NS B4N 3V7",26,Primary Agriculture,8431,General farm workers,45.067163,-64.547804
Nova Scotia,Mahoney's Evergreens L.P.,"East Dalhousie, NS B0R 1H0",12,Primary Agriculture,8432,Nursery and greenhouse workers,44.794246,-64.643897
Nova Scotia,Melvin Farms Limited,"CANNING, NS B0P 1H0",4,Primary Agriculture,8431,General farm workers,45.026806,-64.165254
Nova Scotia,Mervin and Diana Toews / Hillside Produce,"BERWICK / WELSFORD, NS B0P 1E0",12,Primary Agriculture,8431,General farm workers,45.090922,-64.823309
Nova Scotia,Nazinga Farms Ltd,"Aylesford, NS B0P 1C0",18,Primary Agriculture,8431,General farm workers,45.066995,-64.800737
Nova Scotia,Oostdale Farm,"ANTIGONISH, NS B2G 2E5",2,Primary Agriculture,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",45.609336,-61.984657
Nova Scotia,Perfect Berries Limited,"Berwick, NS B0P 1E0",25,Primary Agriculture,8431,General farm workers,45.090922,-64.823309
Nova Scotia,Sarsfield Farms Inc,"Kentville, NS B4N 3V7",36,Primary Agriculture,8431,General farm workers,45.067163,-64.547804
Nova Scotia,Sawler Gardens Ltd,"Berwick, NS B0P 1E0",6,Primary Agriculture,8431,General farm workers,45.090922,-64.823309
Nova Scotia,Scothorn Farms Ltd,"HARDWOOD LANDS, NS B0N 1Y0",4,Primary Agriculture,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",44.9946916,-63.3453807
Nova Scotia,Spurr Brothers Farms,"Melvern Square, NS B0P 1R0",2,Primary Agriculture,8431,General farm workers,45.074551,-64.720682
Nova Scotia,Traditional Evergreen Tree Farms Limited,"BRIDGEWATER, NS B4V 2W6",3,Primary Agriculture,8432,Nursery and greenhouse workers,44.367212,-64.561088
Nova Scotia,Vermeuland Farms Limited,"Milford, NS B0N 1Y0",2,Primary Agriculture,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",44.9946916,-63.3453807
Nova Scotia,Dilytics Canada Inc.,"HALIFAX, NS B3J 2N7",1,Dilytics Canada Inc.,2173,Software engineers and designers,44.651568,-63.572435
Nova Scotia,Eyeread Inc. (Operating as Squiggle Park),"DARTMOUTH, NS B3B 0R8",1,Global Talent Stream,2175,Web designers and developers,44.7000128,-63.6092812
Nova Scotia,"SHIL Technologies, Inc.","Halifax, NS B3J 3N2",2,Global Talent Stream,2172,Database analysts and data administrators,44.6520116,-63.5760615
Nova Scotia,Ubisoft Divertissements Inc.,"HALIFAX, NS B3J 3R5",1,Global Talent Stream,2171,Information systems analysts and consultants,44.645046,-63.57027
New Brunswick,669955 N.B. Inc.,"Oromocto, NB E2V 1S2",1,669955 N.B. Inc.,6322,Cooks,45.841907,-66.479933
New Brunswick,AYR Motor Express Inc.,"Woodstock, NB E7M 4G2",10,High Wage,7511,Transport truck drivers,46.123818,-67.616701
New Brunswick,BEUMER Group Canada Corporation,"FREDERICTON, NB E3B 5A6",1,High Wage,0211,Engineering managers,45.961677,-66.632795
New Brunswick,County Line Trucking Ltd,"Wilmot, NB E7P 2V4",5,High Wage,7511,Transport truck drivers,46.3412017822266,-67.6228332519531
New Brunswick,Culberson Trucking Ltd.,"Jacksonville, NB E7M 3J8",2,High Wage,7511,Transport truck drivers,46.032829,-67.603206
New Brunswick,Elephant Transport Inc.,"SCOUDOUC, NB E4P 1A9",2,High Wage,7511,Transport truck drivers,46.117245,-64.499995
New Brunswick,JPS Trucking Ltd.,"Bloomfield, NB E7K 1C8",2,High Wage,7511,Transport truck drivers,46.475272,-67.74373
New Brunswick,Maritime Truck & Tractor Pull Association Inc.,"Richmond Corner, NB E7M 4W9",1,High Wage,6722,"Operators and attendants in amusement, recreation and sport",46.150007,-67.7
New Brunswick,McConchie Trucking Ltd.,"Norton, NB E5T 1E8",2,High Wage,7511,Transport truck drivers,45.644651,-65.689936
New Brunswick,Murray Enterprises Ltd.,"Sussex Corner, NB E4E 2Y5",4,High Wage,7511,Transport truck drivers,45.7100729,-65.4774611
New Brunswick,NARU Japanese Restaurant Ltd.,"Fredericton, NB E3B 1B9",1,High Wage,6322,Cooks,45.961468,-66.639585
New Brunswick,Pioneer Transport Inc.,"JACKSONVILLE, NB E7M 6B5",22,High Wage,7511,Transport truck drivers,46.155532,-67.592329
New Brunswick,Quality Transportation Services (NB) Ltd,"Jacksonville, NB E7M 3S1",3,High Wage,7511,Transport truck drivers,46.1887576,-67.6071221
New Brunswick,Regional Health Authority B,"SAINT JOHN, NB E2L 4L4",1,High Wage,3111,Specialist physicians,45.275358,-65.97392
New Brunswick,Rite-Line Transportation Inc,"Florenceville-Bristol, NB E7L 3K6",6,High Wage,7511,Transport truck drivers,46.443363,-67.645001
New Brunswick,507536 NB Inc.,"FREDERICTON, NB E3C 1A2",2,507536 NB Inc.,6322,Cooks,45.9332836,-66.6627318
New Brunswick,658711 NB Ltd.,"Miramichi, NB E1V 1X4",1,Low Wage,6322,Cooks,47.002659,-65.565487
New Brunswick,659309 NB Inc,"Moncton, NB E1C 1E4",1,Low Wage,6322,Cooks,46.088929,-64.775636
New Brunswick,692059 NB Inc. o/a Osaka Hibachi,"Moncton, NB E1C 1C8",1,Low Wage,6322,Cooks,46.089418,-64.774155
New Brunswick,699756 NB Inc.,"DIEPPE, NB E1A 5R4",1,Low Wage,6332,Bakers,46.098117,-64.759934
New Brunswick,Bathurst Pizza Ltd.,"CARAQUET, NB E1W 1B7",1,Low Wage,6311,Food service supervisors,47.789897,-64.919572
New Brunswick,Car-rizma Motorsports Ltd.,"SAINT JOHN, NB E2J 2H6",1,Low Wage,7535,Other automotive mechanical installers and servicers,45.291919,-66.042329
New Brunswick,Clamatco Home Enterprise Ltd.,"Shediac, NB E4P 2N1",1,Low Wage,3413,"Nurse aides, orderlies and patient service associates",46.217125,-64.536255
New Brunswick,Fenety Convenience Store Ltd.  o/a Blue Canoe,"Waasis, NB E3B 9E1",3,Low Wage,6322,Cooks,45.83305,-66.56387
New Brunswick,JJ Food & Diner Inc.,"SACKVILLE, NB E4L 3N6",2,Low Wage,6322,Cooks,45.897763,-64.368091
New Brunswick,Kim's Mart Corporation,"Moncton, NB E1C 2R5",1,Low Wage,6322,Cooks,46.099907,-64.807135
New Brunswick,La Scierie Cap-Pele Sawmill Ltd/Ltee,"CAP-PELE, NB E4N 1C3",6,Low Wage,9533,Other wood products assemblers and inspectors,46.2153609,-64.2705995
New Brunswick,Leslie Leger and Sons Ltd.,"Cap-Pele, NB E4N 3B3",45,Low Wage,9463,Fish and seafood plant workers,46.2154693603516,-64.2717361450195
New Brunswick,M&M Cormier Fisheries Ltd.,"CAP-PELE, NB E4N 1L4",5,Low Wage,9463,Fish and seafood plant workers,46.227797,-64.237314
New Brunswick,Zoa Mansu BBQ Inc.,"Dieppe, NB E1A 1G1",1,Low Wage,6322,Cooks,46.088634,-64.736314
New Brunswick,662100 NB Ltd,"Grande Anse, NB E8N 1A1",2,662100 NB Ltd,8431,General farm workers,47.802081,-65.210546
New Brunswick,Kent Coates / Nature's Route Farm,"POINT DE BUTE, NB E4L 2P1",3,Primary Agriculture,8431,General farm workers,45.916926,-64.345112
New Brunswick,Les Fermes GAM Michaud Farms Inc,"ST ANDRE, NB E3Y 2X9",2,Primary Agriculture,8431,General farm workers,47.101475,-67.71015
New Brunswick,Les Petits Fruits de Pré-d'en-Haut Inc,"Memramcook, NB E4K 1K8",1,Primary Agriculture,8431,General farm workers,45.968083,-64.605089
New Brunswick,M&S Wild Blueberry Farms Ltd.,"Kouchibouguac, NB E4X 1L7",22,Primary Agriculture,8431,General farm workers,46.7804571,-65.0902361
New Brunswick,Marlene Moffett Ltd,"PENOBSQUIS, NB E4G 2Z4",2,Primary Agriculture,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",45.796334,-65.26883
New Brunswick,Mountain View Packers Ltd,"FLORENCEVILLE, NB E7L 1Y9",8,Primary Agriculture,8431,General farm workers,46.433347,-67.6221
New Brunswick,Moxon's Country Pumpkin Ltd,"Maugerville, NB E3A 8K8",3,Primary Agriculture,8431,General farm workers,45.86769,-66.46758
New Brunswick,Orchard Shade Farms Ltd,"Northampton, NB E7N 1E2",8,Primary Agriculture,8431,General farm workers,46.008901,-67.723568
New Brunswick,Roelridge Dairy Farm Ltd,"Mapledale, NB E7M 4T7",1,Primary Agriculture,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",46.098483,-67.6742794
New Brunswick,Shadowave Holsteins Inc.,"Second North River, NB E4J 2V9",4,Primary Agriculture,8431,General farm workers,46.048894,-65.10039
New Brunswick,Slocum's Farm Fresh Produce Ltd,"Waterborough, NB E4C 2Y3",3,Primary Agriculture,8431,General farm workers,45.92795,-65.98819
New Brunswick,OneSpan Canada Inc.,"SAINT-JOHN, NB E2L 4R8",1,OneSpan Canada Inc.,2173,Software engineers and designers,45.278721,-66.054027
Quebec,10036099 Canada Inc.,"Montréal, QC H3B 2E3",1,10036099 Canada Inc.,2173,Software engineers and designers,45.502497,-73.568814
Quebec,121352 Canada inc (Technosub),"ROUYN-NORANDA, QC J9X 4K8",6,High Wage,7231,Machinists and machining and tooling inspectors,48.224481,-78.996691
Quebec,2964-3277 Quebec Inc.,"Lasalle, QC H8R 3H9",1,High Wage,2281,Computer network technicians,45.433461,-73.646062
Quebec,2969-6366 Québec inc,"Maniwaki, QC J9E 3K6",2,High Wage,7511,Transport truck drivers,46.384243,-75.959566
Quebec,3903214 Canada inc.,"Montreal, QC H1C 2A2",3,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",45.652952,-73.557529
Quebec,7345593 CANADA INC,"DORVAL, QC H9P 1E7",1,High Wage,7237,Welders and related machine operators,45.452951,-73.734878
Quebec,9018-6560 Québec Inc.,"Montreal, QC H2Y 2E1",1,High Wage,5232,"Other performers, n.e.c.",45.508539,-73.551378
Quebec,9093-4233 Québec inc.,"MONT-ROYAL, QC H4P 1S1",1,High Wage,2175,Web designers and developers,45.486756,-73.667456
Quebec,9103-8034 QUÉBEC INC,"St-Casimir, QC G0A 3L0",2,High Wage,7231,Machinists and machining and tooling inspectors,46.665319,-72.15102
Quebec,9105-8016 Québec inc,"Montréal, QC H4N 1M4",1,High Wage,6321,Chefs,45.53037,-73.656726
Quebec,9140-8047 Québec Inc.,"Anjou, QC H1J 1K6",1,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",45.617859,-73.564653
Quebec,9178-8877 Québec Inc,"MONTREAL, QC H1M 2S5",1,High Wage,2281,Computer network technicians,45.591304,-73.542983
Quebec,9181-9227 Québec Inc.,"MONTRÉAL, QC H1C 2A2",6,High Wage,7511,Transport truck drivers,45.652952,-73.557529
Quebec,9208-4144 Québec Inc.,"Sherbrooke, QC J1C 0W2",1,High Wage,2232,Mechanical engineering technologists and technicians,45.467054,-71.940986
Quebec,9219-1568 Québec Inc.,"Montreal, QC H4P 2H2",1,High Wage,2174,Computer programmers and interactive media developers,45.496458,-73.655477
Quebec,9250-2608 Québec inc,"Longueuil, QC J4G 2M1",1,High Wage,0631,Restaurant and food service managers,45.568796,-73.449968
Quebec,9258-3897 Québec inc,"ST DENIS DE BROMPTON, QC J0B 2P0",1,High Wage,4214,Early childhood educators and assistants,45.380859,-72.081999
Quebec,9287-8131 Québec Inc.,"MONTRÉAL, QC H3H 2L5",1,High Wage,0631,Restaurant and food service managers,45.4955872,-73.5790348
Quebec,9299-1439 Québec inc.,"MONTRÉAL, QC H3B 3C8",1,High Wage,6321,Chefs,45.503696,-73.567797
Quebec,9301-2672 Québec Inc,"MONTREAL, QC H3A 1T5",1,High Wage,6322,Cooks,45.500487,-73.573562
Quebec,9322-7221 Quebec Inc.,"Montreal, QC H3A 1B5",1,High Wage,0015,Senior managers ,45.508219,-73.571346
Quebec,9325-0033 Québec Inc.,"Montréal, QC H3H 2M4",1,High Wage,6322,Cooks,45.494052,-73.579896
Quebec,9331-0084 Québec Inc.,"MONTREAL, QC H1P 2A9",1,High Wage,7237,Welders and related machine operators,45.595887,-73.581303
Quebec,9339-1373 Québec Inc,"Montréal, QC H2A 2W8",1,High Wage,5241,Graphic designers and illustrators,45.564227,-73.604278
Quebec,9365-8227 Québec Inc.,"MONTRÉAL, QC H2S 1R7",1,High Wage,0621,Retail and wholesale trade managers,45.532868,-73.606041
Quebec,9368-1179 Quebec Inc.,"Pierrefonds, QC H9H 3E1",1,High Wage,0015,Senior managers ,45.465596,-73.873211
Quebec,À la carte Express Inc.,"MONTRÉAL, QC H3H 1L8",1,High Wage,1225,Purchasing agents and officers,45.494769,-73.578197
Quebec,AAA Canada inc.,"SAINTE-THÉRÈSE, QC J7E 3H7",1,High Wage,2232,Mechanical engineering technologists and technicians,45.6373277,-73.8388764
Quebec,Abaplab Inc,"Montréal, QC H2P 2Y1",1,High Wage,2174,Computer programmers and interactive media developers,45.535,-73.638749
Quebec,Acier Sélect inc.,"St-Jean-sur-Richelieu, QC J2Y 1E1",6,High Wage,7237,Welders and related machine operators,45.356018,-73.259036
Quebec,Advantech sans fil Inc./Advantech Wireless Inc.,"Dorval, QC H9P 1G1",1,High Wage,2147,Computer engineers (except software engineers and designers),45.455565,-73.732098
Quebec,Ajit Transport Inc.,"LASALLE, QC H8N 3A9",5,High Wage,7511,Transport truck drivers,45.435434,-73.639943
Quebec,Alfid Services Immobiliers Limitée,"Montréal, QC H2Y 2W2",1,High Wage,0124,"Advertising, marketing and public relations managers",45.504445,-73.556999
Quebec,Aliments Shanti Inc.,"Montréal, QC H4N 1G5",1,High Wage,6321,Chefs,45.558484,-73.646126
Quebec,Amaris Conseil Inc.,"Montreal, QC H2Y 2W8",1,High Wage,2233,Industrial engineering and manufacturing technologists and technicians,45.504629,-73.557465
Quebec,Arche Technologies de l'information,"Montréal, QC H2G 1J4",4,High Wage,2175,Web designers and developers,45.547143,-73.597925
Quebec,Atelier Pedro Inc.,"SHERBROOKE, QC J1L 2Z9",2,High Wage,7231,Machinists and machining and tooling inspectors,45.396423,-71.962264
Quebec,Atlas Aeronautik,"GRANBY, QC J2G 3Z3",6,High Wage,7231,Machinists and machining and tooling inspectors,45.389886,-72.740215
