Province,Employer,Address,Positions,Stream,NOC 2011,NOC Name,Latitude,Longitude
New Brunswick,Kids Korral Day Care 2017 Inc.,"FREDERICTON, NB E3A 3X3",1,Low Wage,4214,Early childhood educators and assistants,45.951652,-66.623218
New Brunswick,La Residence Castel Des Flots Bleus Ltee o/a Castel Des Flots Bleu,"Cap-Pele, NB E4N 0B5",4,Low Wage,6731,Light duty cleaners,46.1826222,-64.2149763
New Brunswick,La Scierie Cap-Pele Sawmill Ltd/Ltee,"CAP-PELE, NB E4N 1C3",8,Low Wage,9533,Other wood products assemblers and inspectors,46.2153609,-64.2705995
New Brunswick,L'Association Coopérative des Pêcheurs de l'Île Ltée./Island Fishermen's Cooperative Association Ltd,"Pointe-Sapin, NB E9A 1V1",32,Low Wage,9463,Fish and seafood plant workers,47.0270462036133,-65.0327301025391
New Brunswick,Mott Enterprises Ltd.,"WILLOW GROVE, NB E2S 1G7",1,Low Wage,6322,Cooks,45.3327876,-65.8367332
New Brunswick,o/a Maple Leaf Queen's Buffet,"Moncton, NB E1C 2S4",2,Low Wage,6322,Cooks,46.101672,-64.813553
New Brunswick,R & L Convenience Inc.,"Rothesay, NB E2E 5X4",2,Low Wage,6322,Cooks,45.405834,-66.002734
New Brunswick,Suncoast Seafood Inc.,"GRAND-DIGUE, NB E4R 4H7",85,Low Wage,9463,Fish and seafood plant workers,46.321068,-64.536383
New Brunswick,Westmorland Fisheries Ltd.,"Cap-Pelé, NB E4N 1V3",212,Low Wage,9463,Fish and seafood plant workers,46.181127,-64.210248
New Brunswick,662100 NB Ltd,"Grande Anse, NB E8N 1A1",3,662100 NB Ltd,8431,General farm workers,47.802081,-65.210546
New Brunswick,Ashworth Farms Ltd,"ANFIELD, NB E7G 3T2",2,Primary Agriculture,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",46.904776,-67.51496
New Brunswick,Cavendish Farms - Island Holdings Nova Scotia,"Dieppe, NB E1A 6X4",6,Primary Agriculture,8431,General farm workers,46.103269,-64.710436
New Brunswick,Ferme Bancourt Ltee,"St. Quentin, NB E8A 2L3",2,Primary Agriculture,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",47.513371,-67.3556478
New Brunswick,"J.D. Irving, Limited","SAINT JOHN, NB E2L 4M3",4,Primary Agriculture,8432,Nursery and greenhouse workers,45.277029,-66.068461
New Brunswick,J.T. Toner & Sons Ltd.,"GRAND FALLS, NB E3Z 2X8",2,Primary Agriculture,8431,General farm workers,47.02397,-67.753487
New Brunswick,"Jolly Farmer Products, Inc","Northampton, NB E7N 1R6",9,Primary Agriculture,8432,Nursery and greenhouse workers,46.053925,-67.549314
New Brunswick,Les Petits Fruits de Pré-d'en-Haut Inc,"Memramcook, NB E4K 1K8",39,Primary Agriculture,8431,General farm workers,45.968083,-64.605089
New Brunswick,M&S Wild Blueberry Farms Ltd.,"Kouchibouguac, NB E4X 1L7",10,Primary Agriculture,8432,Nursery and greenhouse workers,46.7804571,-65.0902361
New Brunswick,Mountain View Packers Ltd,"FLORENCEVILLE, NB E7L 1Y9",8,Primary Agriculture,8431,General farm workers,46.433347,-67.6221
New Brunswick,Moxon's Country Pumpkin Ltd,"Maugerville, NB E3A 8K8",3,Primary Agriculture,8431,General farm workers,45.86769,-66.46758
New Brunswick,Orchard Shade Farms Ltd,"Northampton, NB E7N 1E2",12,Primary Agriculture,8431,General farm workers,46.008901,-67.723568
New Brunswick,Royal Gardens (2012) Ltd,"PENOBSQUIS, NB E4G 2C5",12,Primary Agriculture,8432,Nursery and greenhouse workers,45.77192,-65.39275
New Brunswick,Slocum's Farm Fresh Produce Ltd,"Waterborough, NB E4C 2Y3",9,Primary Agriculture,8431,General farm workers,45.92795,-65.98819
New Brunswick,Toner Produce Ltd,"GRAND FALLS, NB E3Z 2R5",2,Primary Agriculture,8431,General farm workers,47.04377,-67.765129
New Brunswick,Verger Belliveau Orchard Ltd.,"Memramcook, NB E4K 2S6",8,Primary Agriculture,8431,General farm workers,45.949971,-64.628396
New Brunswick,Waldow Farms Ltd.,"CORN HILL, NB E4Z 1M5",3,Primary Agriculture,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",45.933591,-65.22873
New Brunswick,Cavendish Agri Services Limited,"Dieppe, NB E1A 6X4",1,Cavendish Agri Services Limited,0016,Senior managers ,46.103269,-64.710436
Quebec,2737-2846 Qc Inc / Garage J. Fortier Inc.,"DRUMMONDVILLE, QC J2B 1T7",3,2737-2846 Qc Inc / Garage J. Fortier Inc.,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",45.84757,-72.448751
Quebec,2843-5816 Québec Inc. Portes LAMBTON,"Lambton, QC G0M 1H0",2,High Wage,7272,Cabinetmakers,45.846459,-71.167226
Quebec,28592491 Quebec Inc,"LOURDES DE BLANC SABLON, QC G0G 1W0",1,High Wage,1311,Accounting technicians and bookkeepers,51.412024,-57.203117
Quebec,2962-6827 Québec inc.,"COTE ST-LUC, QC H4W 2J4",1,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",45.461195,-73.6668381
Quebec,3256308 CANADA INC.,"LaSalle, QC H8N 2K4",1,High Wage,0111,Financial managers,45.4361436,-73.6240868
Quebec,6236651 Canada Inc.,"LASALLE, QC H8R 2E8",1,High Wage,7237,Welders and related machine operators,45.423483,-73.63801
Quebec,6362222 Canada Inc.,"Montréal, QC H3E 3B3",1,High Wage,2171,Information systems analysts and consultants,45.4615233,-73.5463761
Quebec,701 7006 Canada Inc,"LAVAL, QC H7S 2N1",1,High Wage,6221,Technical sales specialists ,45.576227,-73.743344
Quebec,7348550 Canada inc.,"MONTRÉAL, QC H2V 4G7",1,High Wage,6331,"Butchers, meat cutters and fishmongers ",45.520791,-73.59896
Quebec,8340773 Canada inc.,"LAVAL, QC H3Z 1R6",1,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",45.480867,-73.593833
Quebec,9019-6452 Québec inc.,"Mont-Tremblant, QC J8E 1B1",1,High Wage,6322,Cooks,46.175419,-74.634758
Quebec,9022-5814 Québec Inc,"Laval, QC H7L 3S4",1,High Wage,2174,Computer programmers and interactive media developers,45.581789,-73.747917
Quebec,9041-7569 QUÉBEC INC,"Montréal, QC H3K 1G6",1,High Wage,1241,Administrative assistants,45.484047,-73.562138
Quebec,9047166 CANADA INC.,"Lachute, QC J8H 2C5",1,High Wage,7272,Cabinetmakers,45.630199,-74.254179
Quebec,9052-9470 Québec Inc.,"St-Lazare, QC J7T 2B8",1,High Wage,7231,Machinists and machining and tooling inspectors,45.3760368,-74.127809
Quebec,9095-6921 Québec inc / Transport M.A.I.,"ST-GERMAIN, QC J0C 1K0",2,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",45.850955,-72.577291
Quebec,9097-9287 Quebec Inc.,"TRING-JONCTION, QC G0N 1X0",4,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",46.26867,-70.99654
Quebec,9099-7768 Québec Inc. (EBM Laser),"SAINT-AUGUSTIN-DE-DESMAURES, QC G3A 1V9",1,High Wage,2234,Construction estimators,46.72022,-71.496501
Quebec,9108-1471 Québec inc.,"DRUMMONDVILLE, QC J2C 2B9",1,High Wage,6322,Cooks,45.893118,-72.514248
Quebec,9108-6173 Québec inc.,"QUÉBEC, QC G1C 0H1",1,High Wage,7322,Motor vehicle body repairers,46.878168,-71.2096554
Quebec,9119-6832 QUEBEC INC.,"LÉVIS, QC G6W 8B6",1,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",46.748573,-71.171369
Quebec,9126-0760 Quebec Inc.,"MONTRÉAL, QC H2S 2M7",1,High Wage,6321,Chefs,45.537723,-73.606513
Quebec,9137-0619 Québec Inc.,"St-Lambert-de-Lauzon, QC G0S 2W0",1,High Wage,7231,Machinists and machining and tooling inspectors,46.554609,-71.234934
Quebec,9150-2468 QUÉBEC INC.,"ROUYN-NORANDA, QC J9X 6M6",2,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",48.2241791,-78.9952004
Quebec,9154-6397 Quebec inc.,"SAINT-CLET, QC J0P 1P0",1,High Wage,7612,Other trades helpers and labourers,45.480361,-74.294085
Quebec,9167200 Canada Inc,"MONTREAL, QC H2J 2H1",1,High Wage,0124,"Advertising, marketing and public relations managers",45.522809,-73.577209
Quebec,9183-6452 Québec inc.,"L'ASSOMPTION, QC J5W 4M9",1,High Wage,7322,Motor vehicle body repairers,45.823984,-73.443228
Quebec,9191-4499 Québec Inc (Restaurant Eggsquis),"Sherbrooke, QC J1J 3V5",1,High Wage,6321,Chefs,45.397441,-71.918718
Quebec,9221-4790 Québec inc (Raby Auto),"VAL D'OR, QC J9P 1W1",2,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",48.101221,-77.814782
Quebec,9222-2603 Quebec Inc.,"MONTREAL, QC H2S 3C8",1,High Wage,0124,"Advertising, marketing and public relations managers",45.53273,-73.613998
Quebec,9225-6502 Québec Inc. (Mile Public House,"CARIGNAN, QC J3L 3P9",1,High Wage,6322,Cooks,45.442851,-73.337886
Quebec,9227-4646 Quebec Inc.,"POINTE CLAIRE, QC H9R 5B1",1,High Wage,6321,Chefs,45.462516,-73.783262
