Province,Employer,Address,Positions,Stream,NOC 2011,NOC Name,Latitude,Longitude
Nova Scotia,GPC Investments Limited cob Comfort Inn Halifax,"Halifax, NS B3M 2L8",1,GPC Investments Limited cob Comfort Inn Halifax,0632,Accommodation service managers,44.693973,-63.660842
Nova Scotia,Grico Transport Inc,"Bedford, NS B4B 0Y3",1,Grico Transport Inc,7511,Transport truck drivers,44.752158,-63.794344
Nova Scotia,Hallmark Dental Laboratory Ltd.,"Halifax, NS B3S 0G4",1,Hallmark Dental Laboratory Ltd.,3223,"Dental technologists, technicians and laboratory assistants",44.6445308,-63.6677131
Nova Scotia,Horizon Maritime Services Ltd.,"Halifax, NS B3J 1V1",2,Horizon Maritime Services Ltd.,2241,Electrical and electronics engineering technologists and technicians,44.643633,-63.570784
Nova Scotia,Irving Shipbuilding Inc,"Halifax, NS B3K 5M7",1,Irving Shipbuilding Inc,0016,Senior managers ,44.66274,-63.590281
Nova Scotia,Irving Shipbuilding Inc,"Halifax, NS B3K 5M7",1,Irving Shipbuilding Inc,0113,Purchasing managers,44.66274,-63.590281
Nova Scotia,Irving Shipbuilding Inc,"Halifax, NS B3K 5M7",2,Irving Shipbuilding Inc,0211,Engineering managers,44.66274,-63.590281
Nova Scotia,Irving Shipbuilding Inc,"Halifax, NS B3K 5M7",1,Irving Shipbuilding Inc,0711,Construction managers,44.66274,-63.590281
Nova Scotia,Irving Shipbuilding Inc,"Halifax, NS B3K 5M7",1,Irving Shipbuilding Inc,0911,Manufacturing managers,44.66274,-63.590281
Nova Scotia,Irving Shipbuilding Inc,"Halifax, NS B3K 5M7",1,Irving Shipbuilding Inc,2173,Software engineers and designers,44.66274,-63.590281
Nova Scotia,LB3 Live Better Ltd.,"Halifax, NS B3J 3E5",1,LB3 Live Better Ltd.,0712,Home building and renovation managers,44.648416,-63.645986
Nova Scotia,MacDonell’s Small Jobs Ltd,"Georgefield, NS B0N 2L0",6,MacDonell’s Small Jobs Ltd,7271,Carpenters,45.170635,-63.6224
Nova Scotia,Seaboard Liquid Carriers ltd,"Dartmouth, NS B3B 0H4",1,Seaboard Liquid Carriers ltd,7511,Transport truck drivers,44.7130746,-63.583964
Nova Scotia,3293656 Nova Scotia Limited,"Halifax, NS B3L 1A5",1,3293656 Nova Scotia Limited,6311,Food service supervisors,44.645173,-63.598083
Nova Scotia,3313382 NOVA SCOTIA LTD.,"Bridgewater, NS B4V 2V6",1,3313382 NOVA SCOTIA LTD.,6322,Cooks,44.384266,-64.515245
Nova Scotia,3343074 NOVA SCOTIA LIMITED,"CHESTER, NS B0J 1J0",1,3343074 NOVA SCOTIA LIMITED,6322,Cooks,44.560562,-64.225079
Nova Scotia,Adcor Marketing Limited,"yarmouth, NS B5A 2T6",6,Adcor Marketing Limited,6311,Food service supervisors,43.8441038,-66.1070988
Nova Scotia,Apple Valley Foods Inc,"Kentville, NS B4N 3V7",24,Apple Valley Foods Inc,9617,"Labourers in food, beverage and associated products processing",45.067163,-64.547804
Nova Scotia,Care and Fun Childcare limited,"Halifax, NS B3M 3V3",1,Care and Fun Childcare limited,4214,Early childhood educators and assistants,44.652589,-63.650147
Nova Scotia,Dexter Construction Company Ltd.,"Bedford, NS B4A 3Z2",5,Dexter Construction Company Ltd.,7611,Construction trades helpers and labourers,44.71004,-63.681667
Nova Scotia,East Coast Wild Blueberry Limited,"Great Village, NS B0M 1L0",8,East Coast Wild Blueberry Limited,9619,"Other labourers in processing, manufacturing and utilities",45.369405,-63.662186
Nova Scotia,Evan's Fresh Seafoods Ltd,"Lower West Pubnico, NS B0W 2C0",4,Evan's Fresh Seafoods Ltd,7611,Construction trades helpers and labourers,43.626868,-65.791967
Nova Scotia,Frank and Gino's Grill and Pasta House,"Truro, NS B2N 1L3",2,Frank and Gino's Grill and Pasta House,6322,Cooks,45.369623,-63.298571
Nova Scotia,Granville Gates and Sons Ltd,"Blandford, NS B0J 1C0",5,Granville Gates and Sons Ltd,9618,Labourers in fish and seafood processing,44.520476,-64.067808
Nova Scotia,Halifax Tower Hotel Ltd.,"Halifax, NS B3S 1A2",1,Halifax Tower Hotel Ltd.,6322,Cooks,44.645251,-63.667365
Nova Scotia,L.J. Robicheau & Son Fisheries Limited,"Middleton, NS B0S 1P0",33,L.J. Robicheau & Son Fisheries Limited,9463,Fish and seafood plant workers,45.0103912353516,-65.089225769043
Nova Scotia,Louisbourg Seafoods Limited,"Louisbourg, NS B1C 1B5",5,Louisbourg Seafoods Limited,9463,Fish and seafood plant workers,45.9190546,-59.9714456
Nova Scotia,Melvin tan sushi company,"Antigonish, NS B2G 2V2",1,Melvin tan sushi company,6311,Food service supervisors,,
Nova Scotia,Naru Japanese Restaurant (NS) Ltd.,"Sydney, NS B1P 1G8",1,Naru Japanese Restaurant (NS) Ltd.,6322,Cooks,46.135026,-60.192725
Nova Scotia,Ocean Pride Fisheries Ltd.,"Lower Wedgeport, NS B0W 2B0",22,Ocean Pride Fisheries Ltd.,9618,Labourers in fish and seafood processing,43.717172,-65.97528
Nova Scotia,Oxalis Restaurant Ltd.,"Dartmouth, NS B2Y 2S6",1,Oxalis Restaurant Ltd.,6321,Chefs,44.666248,-63.566107
Nova Scotia,Pine House Holdings Ltd.,"Halifax, NS B3J 3M7",1,Pine House Holdings Ltd.,6322,Cooks,44.642749,-63.577974
Nova Scotia,Schooner Seafoods Limited,"Lower Wedgeport, NS B0W 3P0",8,Schooner Seafoods Limited,9618,Labourers in fish and seafood processing,43.721842,-65.975976
Nova Scotia,Shree Ganesh Ltd,"Bridgewater, NS B4V 2S7",1,Shree Ganesh Ltd,6322,Cooks,44.3825976,-64.5175
Nova Scotia,Turkuaz Restaurant Limited,"Halifax, NS B4A 0J1",1,Turkuaz Restaurant Limited,6322,Cooks,44.725199,-63.667093
Nova Scotia,Atlantic Poultry Inc.,"Port Williams, NS B0P 1T0",6,Atlantic Poultry Inc.,8431,General farm workers,45.159695,-64.362715
Nova Scotia,Atlantic Poultry Incorporated,"Port Williams, NS B0P 1T0",12,Atlantic Poultry Incorporated,8431,General farm workers,45.159695,-64.362715
Nova Scotia,Beech Hill Farm Ltd,"Princeport, NS B6L 1R2",1,Beech Hill Farm Ltd,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",45.2952475,-63.4620024
Nova Scotia,Black Avon Farms Ltd,"Antigonish, NS B0H 1R0",1,Black Avon Farms Ltd,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",45.535195,-61.826747
Nova Scotia,CAP Farms Inc,"Grafton, NS B0P 1V0",1,CAP Farms Inc,8431,General farm workers,45.1708349,-64.7669826
Nova Scotia,Craig Nichols Farms Limited,"Aylesford, NS B0P 1C0",6,Craig Nichols Farms Limited,8431,General farm workers,45.066995,-64.800737
Nova Scotia,DeLong Farm Products Limited,"New Germany, NS B0R 1E0",10,DeLong Farm Products Limited,8432,Nursery and greenhouse workers,44.469069,-64.620343
Nova Scotia,Elmridge Farm Ltd,"RR2 Centreville, NS B0P 1J0",3,Elmridge Farm Ltd,8431,General farm workers,45.195976,-64.680474
Nova Scotia,Evangeline Orchards Limited,"Port Williams, NS B0P 1T0",2,Evangeline Orchards Limited,8431,General farm workers,45.159695,-64.362715
Nova Scotia,Fuller Brothers Farms Inc.,"Avonport, NS B0P 1B0",12,Fuller Brothers Farms Inc.,8431,General farm workers,45.095693,-64.227973
Nova Scotia,G.A.R. Tree Farms Ltd,"Barss Corner, NS B0R 1A0",30,G.A.R. Tree Farms Ltd,8432,Nursery and greenhouse workers,44.6241188049316,-64.6746444702148
Nova Scotia,Hilly Acres Farm Ltd.,"Millville, NS B1Y 2E1",2,Hilly Acres Farm Ltd.,8431,General farm workers,46.27095,-60.379651
Nova Scotia,Kilany Farms Ltd.,"Port Williams, NS B0P 1T0",4,Kilany Farms Ltd.,8431,General farm workers,45.159695,-64.362715
Nova Scotia,LUTZ FAMILY FARM LTD,"Berwick, NS B0P 1E0",6,LUTZ FAMILY FARM LTD,8431,General farm workers,45.090922,-64.823309
Nova Scotia,McConnell-Gordon Estates Ltd.,"Wolfville, NS B4P 2R1",5,McConnell-Gordon Estates Ltd.,8431,General farm workers,45.013938,-64.403589
Nova Scotia,Perfect Berries Ltd.,"Berwick, NS B0P 1E0",3,Perfect Berries Ltd.,8431,General farm workers,45.090922,-64.823309
Nova Scotia,Power Farms Inc.,"Canning, NS B0P 1H0",14,Power Farms Inc.,8431,General farm workers,45.026806,-64.165254
Nova Scotia,Reimer Gardens Inc.,"Waterville, NS B0P 1V0",3,Reimer Gardens Inc.,8431,General farm workers,45.1708349,-64.7669826
Nova Scotia,Sanhaven Farms Ltd,"Antigonish, NS B2G 2K9",2,Sanhaven Farms Ltd,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",45.6396,-62.04642
Nova Scotia,Sarsfield Farms Incorporated,"Kentville, NS B4N 3V7",12,Sarsfield Farms Incorporated,8431,General farm workers,45.067163,-64.547804
Nova Scotia,Spurr Brothers Farms Ltd,"Melvern Square, NS B0P 1R0",12,Spurr Brothers Farms Ltd,8431,General farm workers,45.074551,-64.720682
Nova Scotia,T.K. Palmer & Sons Contracting Inc.,"Kentville, NS B0P 1C0",3,T.K. Palmer & Sons Contracting Inc.,8431,General farm workers,45.066995,-64.800737
Nova Scotia,Traditional Evergreen Tree Farms Ltd.,"Wileville, NS B4V 5J3",3,Traditional Evergreen Tree Farms Ltd.,8432,Nursery and greenhouse workers,44.3663776,-64.5399008
Nova Scotia,Van Meekeren Farms Ltd.,"Lakeville, NS B4N 3V7",1,Van Meekeren Farms Ltd.,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",45.067163,-64.547804
Nova Scotia,Van Meekeren Farms Ltd.,"Lakeville, NS B4N 3V7",2,Van Meekeren Farms Ltd.,8611,Harvesting labourers,45.067163,-64.547804
Nova Scotia,Vermeuland Farms Ltd.,"Milford Station, NS B0N 1Y0",2,Vermeuland Farms Ltd.,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",44.9946916,-63.3453807
Nova Scotia,Walsh Farms Inc.,"Rockland, NS B0P 1E0",7,Walsh Farms Inc.,8611,Harvesting labourers,45.090922,-64.823309
Nova Scotia,Webster Farms Limited,"Cambridge, NS B0P 1G0",6,Webster Farms Limited,8611,Harvesting labourers,45.0180485,-64.6008165
Nova Scotia,3343114 Nova Scotia Limited,"Yarmouth, NS B5A 1E9",2,3343114 Nova Scotia Limited,2173,Software engineers and designers,43.836943,-66.1199498
Nova Scotia,Axis Specialty Canada Services ULC,"Halifax, NS B3J 0E8",1,Axis Specialty Canada Services ULC,2283,Information systems testing technicians,44.6459292,-63.5749077
Nova Scotia,Eden Valley Poultry Inc,"Berwick, NS B0P 1E0",1,Eden Valley Poultry Inc,0013,Senior managers ,45.090922,-64.823309
Nova Scotia,Jonas Software Solutions Inc.,"Halifax, NS B3J  1X",1,Jonas Software Solutions Inc.,2173,Software engineers and designers,,
Nova Scotia,Proposify Inc.,"Halifax, NS B3J 1W5",6,Proposify Inc.,2173,Software engineers and designers,44.649569,-63.573798
Nova Scotia,Salient Energy Inc,"Dartmouth, NS B3B 1C4",1,Salient Energy Inc,2211,Chemical technologists and technicians,44.702473,-63.604412
Nova Scotia,Ubisoft Entertainment Inc.,"Halifax, NS B3J 3R5",1,Ubisoft Entertainment Inc.,5131,"Producers, directors, choreographers and related occupations",44.645046,-63.57027
New Brunswick,3R EDUCATION CONSULTING INC.,"Saint John, NB E2K 2C3",1,3R EDUCATION CONSULTING INC.,1221,Administrative officers,45.299377,-66.103065
New Brunswick,662524 N.B. LTD.,"Aldouane, NB E4W 5J8",1,662524 N.B. LTD.,1241,Administrative assistants,46.863112,-65.055745
New Brunswick,672199 N.B. LTD.,"Miramichi, NB E1N 4B8",2,672199 N.B. LTD.,3114,Veterinarians,47.010297,-65.533928
New Brunswick,Atlantic Pacific Transport Ltd,"Clairville, NB E4T 2L7",8,Atlantic Pacific Transport Ltd,7511,Transport truck drivers,46.302637,-64.964849
New Brunswick,AYR Motor Express Inc,"Woodstock, NB E7M 4G2",10,AYR Motor Express Inc,7511,Transport truck drivers,46.123818,-67.616701
New Brunswick,C & H EUROLEVEL TRANSPORTATION INC,"WOODSTOCK, NB E7M 2T5",3,C & H EUROLEVEL TRANSPORTATION INC,7511,Transport truck drivers,46.156334,-67.577219
New Brunswick,COUNTY LINE TRUCKING LTD,"WILMOT, NB E7P 2V4",5,COUNTY LINE TRUCKING LTD,7511,Transport truck drivers,46.3412017822266,-67.6228332519531
New Brunswick,DanGreen Express Inc,"Fredericton, NB E3A 5R4",1,DanGreen Express Inc,7511,Transport truck drivers,45.987641,-66.646578
New Brunswick,DJ Marine Supplies Ltee,"Pointe-Sapin, NB E9A 1T4",5,DJ Marine Supplies Ltee,9531,Boat assemblers and inspectors,47.0270462036133,-65.0327301025391
New Brunswick,FMI Atlantic Inc.,"Woodstock, NB E7M 5G5",2,FMI Atlantic Inc.,0631,Restaurant and food service managers,46.165002,-67.595162
New Brunswick,FMI Atlantic Inc.,"Woodstock, NB E7M 5G5",1,FMI Atlantic Inc.,6311,Food service supervisors,46.165002,-67.595162
New Brunswick,"J.D. Irving, Limited - Woodlands Division","Saint John, NB E2L 4Z2",14,"J.D. Irving, Limited - Woodlands Division",8241,Logging machinery operators,45.275652,-66.055638
New Brunswick,"Jolly Farmer Transport, Inc.","Northampton, NB E7N 1R6",1,"Jolly Farmer Transport, Inc.",7511,Transport truck drivers,46.053925,-67.549314
New Brunswick,McConchie Trucking Ltd,"Norton, NB E5T 1E8",3,McConchie Trucking Ltd,7511,Transport truck drivers,45.644651,-65.689936
New Brunswick,Midland Transport Limited,"Dieppe, NB E1A 6X4",10,Midland Transport Limited,7511,Transport truck drivers,46.103269,-64.710436
New Brunswick,Millfield Management Ltd.,"Rothesay, NB E2E 2H3",1,Millfield Management Ltd.,0714,Facility operation and maintenance managers,45.397988,-65.993052
New Brunswick,Modular Fabrication Inc,"Miramichi, NB E1N 6K6",12,Modular Fabrication Inc,7235,Structural metal and platework fabricators and fitters,47.014242,-65.446656
New Brunswick,Modular Fabrication Inc,"Miramichi, NB E1N 6K6",12,Modular Fabrication Inc,7237,Welders and related machine operators,47.014242,-65.446656
New Brunswick,Moosehorn trucking Ltd.,"Norton, NB E5T 1W4",2,Moosehorn trucking Ltd.,7511,Transport truck drivers,45.67037,-65.70258
New Brunswick,POINT QUEEN FISHERIES LTD.,"L'Etete, NB E5C 2R6",1,POINT QUEEN FISHERIES LTD.,1225,Purchasing agents and officers,45.130569,-66.83243
New Brunswick,Regional Health Authority B,"Moncton, NB E1C 6Z8",2,Regional Health Authority B,3111,Specialist physicians,46.105777,-64.806836
New Brunswick,Rossignol Transport Ltd.,"Saint - Jacques, NB E7B 0B1",1,Rossignol Transport Ltd.,7511,Transport truck drivers,47.6360725,-68.2591943
New Brunswick,Stewart Transfer Ltd,"PERTH-ANDOVER, NB E7H 5G3",4,Stewart Transfer Ltd,7511,Transport truck drivers,46.739373,-67.704253
New Brunswick,Warren Transportation Ltd,"Rexton, NB E4W 1W8",8,Warren Transportation Ltd,7511,Transport truck drivers,46.63731,-64.86842
New Brunswick,057033 NB Inc,"Shediac, NB E4P 2K9",2,057033 NB Inc,4412,"Home support workers, housekeepers and related occupations",46.222312,-64.535375
New Brunswick,11656520 Canada Inc.,"Pointe-Sapin, NB E9A 1V1",49,11656520 Canada Inc.,9463,Fish and seafood plant workers,47.0270462036133,-65.0327301025391
New Brunswick,658711 NB LTD.,"Miramichi, NB E1V 1X4",1,658711 NB LTD.,6312,Executive housekeepers,47.002659,-65.565487
New Brunswick,671348 N.B. INC.,"MONCTON, NB E1C 1E3",1,671348 N.B. INC.,6322,Cooks,46.089078,-64.775165
New Brunswick,697131 NB INC.,"MONCTON, NB E1G 2H9",2,697131 NB INC.,6322,Cooks,46.119863,-64.849437
New Brunswick,711326 NB Ltd.,"Moncton, NB E1C 5C4",1,711326 NB Ltd.,6322,Cooks,46.089502,-64.780151
New Brunswick,Adrice Cormier Ltd.,"Cap-Pele, NB E4N 1J2",3,Adrice Cormier Ltd.,9463,Fish and seafood plant workers,46.131531,-64.189808
New Brunswick,Allen's Enterprises Inc.,"TIMBER RIVER, NB E4M 3A1",1,Allen's Enterprises Inc.,6211,Retail sales supervisors,46.210871,-64.256628
New Brunswick,Amco Fisheries Ltd,"Cap-Pelé, NB E4N 3B3",4,Amco Fisheries Ltd,9463,Fish and seafood plant workers,46.2154693603516,-64.2717361450195
New Brunswick,Baie Ste Anne Seafoods (2014) Inc.,"Escuminac, NB E9A 1V6",28,Baie Ste Anne Seafoods (2014) Inc.,9463,Fish and seafood plant workers,47.0689468383789,-64.9073638916016
New Brunswick,Beacon Light Motel Limited,"Moncton, NB E1C 2T1",1,Beacon Light Motel Limited,6312,Executive housekeepers,46.104322,-64.819129
New Brunswick,BOLERO Shellfish Processing Inc.,"St.-Simon, NB E8P 2B2",25,BOLERO Shellfish Processing Inc.,9463,Fish and seafood plant workers,47.624341,-65.230642
New Brunswick,Cap Pele Bait Inc,"Cap-Pele, NB E4N 1Z7",40,Cap Pele Bait Inc,9463,Fish and seafood plant workers,46.208204,-64.28212
New Brunswick,Car-rizma Motorsports Limited,"SAINT JOHN, NB E2H 1X8",1,Car-rizma Motorsports Limited,7535,Other automotive mechanical installers and servicers,45.315985,-66.023634
New Brunswick,Connors Bros. Division of Clover Leaf Seafoods Corp,"Blacks Harbour, NB E5H 1G6",16,Connors Bros. Division of Clover Leaf Seafoods Corp,9463,Fish and seafood plant workers,45.0552584,-66.7934511
New Brunswick,Connors Bros. Division of Clover Leaf Seafoods Corp,"Blacks Harbour, NB E5H 1G6",4,Connors Bros. Division of Clover Leaf Seafoods Corp,9618,Labourers in fish and seafood processing,45.0552584,-66.7934511
New Brunswick,DJM Nutrition Ltd.,"Saint John, NB E2L 4Z6",1,DJM Nutrition Ltd.,6211,Retail sales supervisors,45.272685,-66.06281
New Brunswick,Duguay Fish Packers Ltd,"cap-pele, NB E4N 1K9",8,Duguay Fish Packers Ltd,9618,Labourers in fish and seafood processing,46.229781,-64.250208
New Brunswick,Fenety Convenience Store Ltd,"Waasis, NB E3B 9E1",3,Fenety Convenience Store Ltd,6322,Cooks,45.83305,-66.56387
New Brunswick,KCCS Restaurants Inc.,"St. Stephen, NB E3L 2C7",2,KCCS Restaurants Inc.,6311,Food service supervisors,45.197851,-67.2743452
New Brunswick,Leslie Leger & Sons Ltd,"Cap Pele, NB E4N 3B3",110,Leslie Leger & Sons Ltd,9463,Fish and seafood plant workers,46.2154693603516,-64.2717361450195
New Brunswick,M&M Cormier Fisheries Ltd.,"Petit-Cap, NB E4N 2E1",4,M&M Cormier Fisheries Ltd.,9463,Fish and seafood plant workers,46.215238,-64.538557
New Brunswick,Meca Holdings inc,"Rothesay, NB E2S 1A6",1,Meca Holdings inc,6322,Cooks,45.384935,-65.927891
New Brunswick,Murphy Foodservice Ltd,"Saint John, NB E2L 1G4",1,Murphy Foodservice Ltd,6311,Food service supervisors,45.273168,-66.060486
New Brunswick,Murphy Restaurants Ltd.,"Saint John, NB E2L 1G4",1,Murphy Restaurants Ltd.,6311,Food service supervisors,45.273168,-66.060486
New Brunswick,Roem enterprises inc.,"Saintjohn, NB E2L 2E5",1,Roem enterprises inc.,6211,Retail sales supervisors,45.274602,-66.061096
New Brunswick,SHERE PUNJAB KITCHEN (HARPREET KAUR),"FREDERICTON, NB E3B 3P5",1,SHERE PUNJAB KITCHEN (HARPREET KAUR),6322,Cooks,45.958231,-66.647269
New Brunswick,Signature Landscape Ltd,"Moncton, NB E1A 3M2",1,Signature Landscape Ltd,1411,General office support workers,46.116676,-64.769609
New Brunswick,SLBG QUISPAM HOLDINGS INC.,"Quispamsis, NB E2E 4Y7",5,SLBG QUISPAM HOLDINGS INC.,6322,Cooks,45.404262,-65.971276
New Brunswick,Tomotachi Sushi Inc,"Fredericton, NB E3B 5H5",1,Tomotachi Sushi Inc,6322,Cooks,45.956064,-66.641561
New Brunswick,W. J. Allen & Sons Inc.,"Aulac, NB E4L 2X2",2,W. J. Allen & Sons Inc.,6322,Cooks,45.882979,-64.296257
New Brunswick,690487NB Inc.,"Prince William, NB E6K 3T3",6,690487NB Inc.,8431,General farm workers,45.89115,-67.00802
New Brunswick,B. McGrath & Son's Ltd,"LWR KNOXFORD, NB E7K 2R2",3,B. McGrath & Son's Ltd,8431,General farm workers,46.520918,-67.376507
New Brunswick,Ferme Bancourt ltée,"St-Quentin, NB E8A 2L3",2,Ferme Bancourt ltée,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",47.513371,-67.3556478
New Brunswick,"Jolly Farmer Products, Inc.","Northampton, NB E7N 1R6",10,"Jolly Farmer Products, Inc.",8432,Nursery and greenhouse workers,46.053925,-67.549314
New Brunswick,La Ferme Michaud Ltée / Michaud Farm Ltd.,"Baie de Bouctouche, NB E4S 4N9",6,La Ferme Michaud Ltée / Michaud Farm Ltd.,8431,General farm workers,46.482892,-64.695008
